台北花博公園超級充電站-6,121.521789,25.068891
新光三越信義新天地A11館-1,121.567329,25.036851
新光三越信義新天地A11館-2,121.56733,25.036852
新光三越信義新天地A11館-3,121.567331,25.036853
新光三越信義新天地A11館-4,121.567332,25.036854
新光三越信義新天地A11館-5,121.567333,25.036855
新光三越信義新天地A11館-6,121.567334,25.036856
好市多內湖店-1,121.575901,25.064063
好市多內湖店-2,121.575902,25.064064
好市多內湖店-3,121.575903,25.064065
好市多內湖店-4,121.575904,25.064066
好市多北投店-1,121.469867,25.127857
好市多北投店-2,121.469868,25.127858
好市多北投店-3,121.469869,25.127859
好市多北投店-4,121.46987,25.12786
台東娜路彎大酒店超級充電站-1,121.122158,22.770851
台東娜路彎大酒店超級充電站-2,121.122159,22.770852
台東娜路彎大酒店超級充電站-3,121.12216,22.770853
台東娜路彎大酒店超級充電站-4,121.122161,22.770854
台東娜路彎大酒店超級充電站-5,121.122162,22.770855
台東娜路彎大酒店超級充電站-6,121.122163,22.770856
台東娜路彎大酒店超級充電站-7,121.122164,22.770857
台東娜路彎大酒店超級充電站-8,121.122165,22.770858
娜路彎大酒店-1,121.121417,22.770814
娜路彎大酒店-2,121.121418,22.770815
台南奇美博物館超級充電站-1,120.221457,22.936558
台南奇美博物館超級充電站-2,120.221458,22.936559
台南奇美博物館超級充電站-3,120.221459,22.93656
台南奇美博物館超級充電站-4,120.22146,22.936561
台南奇美博物館超級充電站-5,120.221461,22.936562
台南奇美博物館超級充電站-6,120.221462,22.936563
台南奇美博物館超級充電站-7,120.221463,22.936564
台南奇美博物館超級充電站-8,120.221464,22.936565
新光三越台南新天地-1(限客人使用),120.197671,22.987144
新光三越台南新天地-2(限客人使用),120.197672,22.987145
新光三越台南新天地-3(限客人使用),120.197673,22.987146
新光三越台南新天地-4(限客人使用),120.197674,22.987147
新光三越台南新天地-5(限客人使用),120.197675,22.987148
新光三越台南新天地-6(限客人使用),120.197676,22.987149
好市多台南店-1,120.19367,23.0104
好市多台南店-2,120.193671,23.010401
好市多台南店-3,120.193672,23.010402
好市多台南店-4,120.193673,23.010403
台南大遠百-1,120.214297,22.996602
台南大遠百-2,120.214298,22.996603
台南大遠百-3,120.214299,22.996604
世界灣社區-1,121.83254,24.864471
世界灣社區-2,121.832541,24.864472
花蓮翰品酒店超級充電站-1,121.627691,23.992705
花蓮翰品酒店超級充電站-2,121.627691,23.992705
花蓮翰品酒店超級充電站-3,121.627691,23.992705
花蓮翰品酒店超級充電站-4,121.627691,23.992705
花蓮翰品酒店超級充電站-5,121.627691,23.992705
花蓮翰品酒店超級充電站-6,121.627691,23.992705
花蓮翰品酒店超級充電站-7,121.627691,23.992705
花蓮翰品酒店超級充電站-8,121.627691,23.992705
遠雄悅來大飯店-1,121.596617,23.908486
遠雄悅來大飯店-2,121.596618,23.908487
東華大學-1,121.541775,23.898151
東華大學-2,121.541776,23.898152
遠東百貨花蓮店-1,121.599787,23.978691
遠東百貨花蓮店-2,121.599788,23.978692
遠東百貨花蓮店-3,121.599789,23.978693
屏東超級充電站-1,120.664072,22.243551
屏東超級充電站-2,120.664073,22.243552
屏東超級充電站-3,120.664074,22.243553
屏東超級充電站-4,120.664075,22.243554
屏東超級充電站-5,120.664076,22.243555
屏東超級充電站-6,120.664077,22.243556
屏東超級充電站-7,120.664078,22.243557
屏東超級充電站-8,120.664079,22.243558
苗栗銅鑼科學園區超級充電站-1,120.760045,24.462239
苗栗銅鑼科學園區超級充電站-2,120.760046,24.46224
苗栗銅鑼科學園區超級充電站-3,120.760047,24.462241
苗栗銅鑼科學園區超級充電站-4,120.760048,24.462242
苗栗銅鑼科學園區超級充電站-5,120.760049,24.462243
苗栗銅鑼科學園區超級充電站-6,120.76005,24.462244
苗栗銅鑼科學園區超級充電站-7,120.760051,24.462245
苗栗銅鑼科學園區超級充電站-8,120.760052,24.462246
中壢捷運A21環北站-1,121.221151,24.967518
中壢捷運A21環北站-2,121.221152,24.967519
南榮停車場-1,121.291159,25.045451
南榮停車場-2,121.29116,25.045452
八德公二停車場,121.296563,24.963242
桃園台茂購物中心超級充電站-1,121.288371,25.053811
桃園台茂購物中心超級充電站-2,121.288372,25.053812
桃園台茂購物中心超級充電站-3,121.288373,25.053813
桃園台茂購物中心超級充電站-4,121.288374,25.053814
桃園台茂購物中心超級充電站-5,121.288375,25.053815
桃園台茂購物中心超級充電站-6,121.288376,25.053816
桃園台茂購物中心超級充電站-7,121.288377,25.053817
桃園台茂購物中心超級充電站-8,121.288378,25.053818
桃園A8環球購物中心-1,121.37005,25.060925
桃園A8環球購物中心-2,121.370051,25.060926
桃園A8環球購物中心-3,121.370052,25.060927
福山國小停車場,120.316596,22.683724
大東文化中心地下停車場-1,120.363449,22.62578
大東文化中心地下停車場-2,120.36345,22.625781
高雄亞洲新灣區超級充電站-1,120.301704,22.604518
高雄亞洲新灣區超級充電站-2,120.301705,22.604519
高雄亞洲新灣區超級充電站-3,120.301706,22.60452
高雄亞洲新灣區超級充電站-4,120.301707,22.604521
高雄亞洲新灣區超級充電站-5,120.301708,22.604522
高雄亞洲新灣區超級充電站-6,120.301709,22.604523
好市多大順店-1,120.307537,22.656439
好市多大順店-2,120.307538,22.65644
好市多大順店-3,120.307539,22.656441
好市多大順店-4,120.30754,22.656442
新光三越高雄三多店-1,120.306738,22.614625
新光三越高雄三多店-2,120.306739,22.614626
新光三越高雄三多店-3,120.30674,22.614627
新光三越高雄三多店-4,120.306741,22.614628
新光三越高雄三多店-5,120.306742,22.614629
新光三越高雄三多店-6,120.306743,22.61463
統一夢時代購物中心-1,120.306924,22.595447
統一夢時代購物中心-2,120.306925,22.595448
統一夢時代購物中心-3,120.306926,22.595449
統一夢時代購物中心-4,120.306927,22.59545
統一夢時代購物中心-5,120.306928,22.595451
統一夢時代購物中心-6,120.306929,22.595452
義大世界購物廣場,120.406248,22.729846
高雄大遠百-1,120.304378,22.613311
高雄大遠百-2,120.304379,22.613312
